date,team1,team2,venue,toss_winner,toss_decision,match_type,season,winner,team1_won,toss_winner_is_team1,team1_historical_win_rate,team2_historical_win_rate,team1_recent_win_rate,team2_recent_win_rate,team1_h2h_win_rate,team2_h2h_win_rate,team1_venue_win_rate,team2_venue_win_rate,team1_historical_sample_size,team2_historical_sample_size,team1_h2h_sample_size,team2_h2h_sample_size,team1_venue_sample_size,team2_venue_sample_size,team1_h2h_reliability,team2_h2h_reliability,team1_venue_reliability,team2_venue_reliability
2007-09-14,Kenya,Sri Lanka,New Wanderers Stadium,Kenya,field,T20,2007/08,Sri Lanka,0,1,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5,0.5,0.5,0.5,3,3,0,0,0,0,LOW,LOW,LOW,LOW
2007-09-14,Australia,England,Newlands,England,bat,T20,2007/08,Australia,1,0,0.5,0.4285714285714285,0.4,0.4,0.5,0.5,0.0,1.0,6,7,2,2,1,1,LOW,LOW,LOW,LOW
2007-09-15,South Africa,Bangladesh,Newlands,South Africa,field,T20,2007/08,South Africa,1,1,0.4,0.6666666666666666,0.4,0.6666666666666666,0.5,0.5,0.5,0.5,5,3,0,0,0,0,LOW,LOW,LOW,LOW
2007-09-15,New Zealand,Sri Lanka,New Wanderers Stadium,New Zealand,bat,T20,2007/08,Sri Lanka,0,1,0.6,0.75,0.6,0.75,0.5,0.5,1.0,1.0,5,4,2,2,1,1,LOW,LOW,LOW,LOW
2007-09-16,India,New Zealand,New Wanderers Stadium,India,field,T20,2007/08,New Zealand,0,1,1.0,0.5,1.0,0.6,0.5,0.5,1.0,0.5,1,6,0,0,1,2,LOW,LOW,LOW,LOW
2007-09-16,South Africa,England,Newlands,England,field,T20,2007/08,South Africa,1,0,0.5,0.375,0.6,0.4,0.5,0.5,1.0,0.5,6,8,0,0,1,2,LOW,LOW,LOW,LOW
2007-09-16,Australia,Bangladesh,Newlands,Australia,field,T20,2007/08,Australia,1,1,0.5714285714285714,0.5,0.6,0.5,0.5,0.5,0.5,0.0,7,4,0,0,2,1,LOW,LOW,LOW,LOW
2007-09-17,Pakistan,Sri Lanka,New Wanderers Stadium,Sri Lanka,field,T20,2007/08,Pakistan,1,0,1.0,0.8,1.0,0.8,0.5,0.5,0.5,1.0,4,5,0,0,0,2,LOW,LOW,LOW,LOW
2007-09-18,Australia,Pakistan,New Wanderers Stadium,Pakistan,field,T20,2007/08,Pakistan,0,0,0.625,1.0,0.6,1.0,0.5,0.5,0.0,1.0,8,5,0,0,1,1,LOW,LOW,LOW,LOW
2007-09-18,Bangladesh,Sri Lanka,New Wanderers Stadium,Bangladesh,field,T20,2007/08,Sri Lanka,0,1,0.4,0.6666666666666666,0.4,0.6,0.5,0.5,1.0,0.6666666666666666,5,6,0,0,1,3,LOW,LOW,LOW,LOW
2007-09-18,England,New Zealand,Kingsmead,England,field,T20,2007/08,New Zealand,0,1,0.3333333333333333,0.5714285714285714,0.4,0.6,0.5,0.5,0.5,1.0,9,7,0,0,0,1,LOW,LOW,LOW,LOW
2007-09-19,South Africa,New Zealand,Kingsmead,South Africa,field,T20,2007/08,South Africa,1,1,0.5714285714285714,0.625,0.8,0.8,0.0,1.0,0.5,1.0,7,8,1,1,0,2,LOW,LOW,LOW,LOW
2007-09-19,England,India,Kingsmead,India,bat,T20,2007/08,India,0,0,0.3,0.5,0.4,0.5,0.5,0.5,0.0,0.5,10,2,0,0,1,0,LOW,LOW,LOW,LOW
2007-09-20,Australia,Sri Lanka,Newlands,Australia,field,T20,2007/08,Australia,1,1,0.5555555555555556,0.7142857142857143,0.6,0.6,0.5,0.5,0.6666666666666666,0.5,9,7,0,0,3,0,LOW,LOW,LOW,LOW
2007-09-20,South Africa,India,Kingsmead,India,bat,T20,2007/08,India,0,0,0.625,0.6666666666666666,0.8,0.6666666666666666,0.0,1.0,1.0,1.0,8,3,1,1,1,1,LOW,LOW,LOW,LOW
2007-09-20,Bangladesh,Pakistan,Newlands,Pakistan,field,T20,2007/08,Pakistan,0,0,0.3333333333333333,1.0,0.2,1.0,0.0,1.0,0.0,0.5,6,6,1,1,2,0,LOW,LOW,LOW,LOW
2007-09-22,New Zealand,Pakistan,Newlands,New Zealand,bat,T20,2007/08,Pakistan,0,1,0.5555555555555556,1.0,0.6,1.0,0.5,0.5,0.5,1.0,9,7,0,0,0,1,LOW,LOW,LOW,LOW
2007-09-22,Australia,India,Kingsmead,India,bat,T20,2007/08,India,0,0,0.6,0.75,0.6,0.75,0.5,0.5,0.5,1.0,10,4,0,0,0,2,LOW,LOW,LOW,LOW
2007-09-24,India,Pakistan,New Wanderers Stadium,India,bat,T20,2007/08,India,1,1,0.8,1.0,0.8,1.0,0.5,0.5,0.5,1.0,5,8,0,0,2,2,LOW,LOW,LOW,LOW
2007-10-20,India,Australia,Brabourne Stadium,Australia,bat,T20,2007/08,India,1,0,0.8333333333333334,0.5454545454545454,0.8,0.6,1.0,0.0,0.5,0.5,6,11,1,1,0,0,LOW,LOW,LOW,LOW
2007-11-23,South Africa,New Zealand,New Wanderers Stadium,South Africa,field,T20,2007/08,South Africa,1,1,0.5555555555555556,0.5,0.8,0.4,0.5,0.5,0.5,0.6666666666666666,9,10,2,2,4,3,LOW,LOW,LOW,LOW
2007-12-11,Australia,New Zealand,Western Australia Cricket Association Ground,Australia,bat,T20,2007/08,Australia,1,1,0.5,0.4545454545454545,0.4,0.4,1.0,0.0,0.5,0.5,12,11,1,1,0,0,LOW,LOW,LOW,LOW
2007-12-16,South Africa,West Indies,St George's Park,West Indies,field,T20,2007/08,West Indies,0,0,0.6,0.25,0.8,0.25,1.0,0.0,0.5,0.5,10,4,1,1,0,0,LOW,LOW,LOW,LOW
2008-01-18,South Africa,West Indies,New Wanderers Stadium,South Africa,field,T20,2007/08,South Africa,1,1,0.5454545454545454,0.4,0.6,0.4,0.5,0.5,0.6,0.0,11,5,2,2,5,2,LOW,LOW,MEDIUM,LOW
2008-02-01,Australia,India,Melbourne Cricket Ground,India,bat,T20,2007/08,Australia,1,0,0.5384615384615384,0.8571428571428571,0.4,1.0,0.0,1.0,0.5,0.5,13,7,2,2,0,0,LOW,LOW,LOW,LOW
2008-02-05,New Zealand,England,Eden Park,New Zealand,field,T20,2007/08,England,0,1,0.4166666666666667,0.2727272727272727,0.2,0.2,1.0,0.0,0.5,0.5,12,11,1,1,2,0,LOW,LOW,LOW,LOW
2008-02-07,New Zealand,England,Jade Stadium,England,bat,T20,2007/08,England,0,0,0.3846153846153846,0.3333333333333333,0.0,0.2,0.5,0.5,0.5,0.5,13,12,2,2,0,0,LOW,LOW,LOW,LOW
2008-04-20,Pakistan,Bangladesh,National Stadium,Pakistan,bat,T20,2007/08,Pakistan,1,1,0.8888888888888888,0.2857142857142857,0.8,0.2,1.0,0.0,0.5,0.5,9,7,2,2,0,0,LOW,LOW,LOW,LOW
2008-06-13,England,New Zealand,Old Trafford,England,field,T20,2008,England,1,1,0.3846153846153846,0.3571428571428571,0.4,0.0,0.6666666666666666,0.3333333333333333,0.5,0.5,13,14,3,3,0,0,LOW,LOW,LOW,LOW
2008-06-20,West Indies,Australia,"Kensington Oval, Bridgetown",West Indies,field,T20,2008,West Indies,1,1,0.3333333333333333,0.5714285714285714,0.2,0.6,0.5,0.5,0.5,0.5,6,14,0,0,0,0,LOW,LOW,LOW,LOW
2008-08-03,Bermuda,Scotland,"Civil Service Cricket Club, Stormont",Scotland,field,T20,2008,Scotland,0,0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,LOW,LOW,LOW,LOW
2008-08-04,Ireland,Kenya,"Civil Service Cricket Club, Stormont",Ireland,field,T20,2008,Ireland,1,1,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0,4,0,0,0,0,LOW,LOW,LOW,LOW
2008-08-04,Netherlands,Scotland,"Civil Service Cricket Club, Stormont",Netherlands,field,T20,2008,Netherlands,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0,2,0,0,0,1,LOW,LOW,LOW,LOW
2008-10-11,Pakistan,Sri Lanka,Maple Leaf North-West Ground,Pakistan,field,T20,2008/09,Pakistan,1,1,0.9,0.625,0.8,0.6,1.0,0.0,0.5,0.5,10,8,1,1,0,0,LOW,LOW,LOW,LOW
2008-10-13,Pakistan,Sri Lanka,Maple Leaf North-West Ground,Sri Lanka,field,T20,2008/09,Sri Lanka,0,0,0.9090909090909092,0.5555555555555556,0.8,0.4,1.0,0.0,1.0,0.0,11,9,2,2,1,1,LOW,LOW,LOW,LOW
2008-11-05,South Africa,Bangladesh,New Wanderers Stadium,Bangladesh,field,T20,2008/09,South Africa,1,0,0.5833333333333334,0.25,0.6,0.0,1.0,0.0,0.6666666666666666,0.5,12,8,1,1,6,2,LOW,LOW,MEDIUM,LOW
2008-12-28,New Zealand,West Indies,Seddon Park,New Zealand,bat,T20,2008/09,New Zealand,1,1,0.3333333333333333,0.4285714285714285,0.0,0.4,0.5,0.5,0.5,0.5,15,7,0,0,0,0,LOW,LOW,LOW,LOW
2009-01-11,Australia,South Africa,Melbourne Cricket Ground,Australia,bat,T20,2008/09,Australia,1,1,0.5333333333333333,0.6153846153846154,0.4,0.6,0.5,0.5,1.0,0.5,15,13,2,2,1,0,LOW,LOW,LOW,LOW
2009-01-13,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",South Africa,bat,T20,2008/09,Australia,1,0,0.5625,0.5714285714285714,0.6,0.6,0.6666666666666666,0.3333333333333333,1.0,0.0,16,14,3,3,1,1,LOW,LOW,LOW,LOW
2009-02-10,Sri Lanka,India,R Premadasa Stadium,Sri Lanka,bat,T20,2008/09,India,0,1,0.6,0.75,0.4,0.8,0.5,0.5,0.5,0.5,10,8,0,0,0,0,LOW,LOW,LOW,LOW
2009-02-15,Australia,New Zealand,Sydney Cricket Ground,Australia,bat,T20,2008/09,Australia,1,1,0.5882352941176471,0.375,0.8,0.2,1.0,0.0,1.0,0.5,17,16,2,2,1,0,LOW,LOW,LOW,LOW
2009-02-25,New Zealand,India,AMI Stadium,New Zealand,field,T20,2008/09,New Zealand,1,1,0.3529411764705882,0.7777777777777778,0.2,0.8,1.0,0.0,0.5,0.5,17,9,1,1,0,0,LOW,LOW,LOW,LOW
2009-02-27,New Zealand,India,Westpac Stadium,New Zealand,field,T20,2008/09,New Zealand,1,1,0.3888888888888889,0.7,0.4,0.6,1.0,0.0,0.0,0.5,18,10,2,2,1,0,LOW,LOW,LOW,LOW
2009-03-15,West Indies,England,"Queen's Park Oval, Port of Spain",West Indies,field,T20,2008/09,West Indies,1,1,0.375,0.4285714285714285,0.4,0.6,0.5,0.5,0.5,0.5,8,14,2,2,0,0,LOW,LOW,LOW,LOW
2009-03-27,South Africa,Australia,New Wanderers Stadium,South Africa,field,T20,2008/09,South Africa,1,1,0.5333333333333333,0.6111111111111112,0.4,0.8,0.25,0.75,0.7142857142857143,0.0,15,18,4,4,7,2,LOW,LOW,MEDIUM,LOW
2009-03-29,South Africa,Australia,SuperSport Park,Australia,field,T20,2008/09,South Africa,1,0,0.5625,0.5789473684210527,0.6,0.6,0.4,0.6,0.5,0.5,16,19,5,5,0,0,MEDIUM,MEDIUM,LOW,LOW
2009-05-07,Australia,Pakistan,Dubai International Cricket Stadium,Pakistan,field,T20,2009,Pakistan,0,0,0.55,0.8333333333333334,0.6,0.6,0.0,1.0,0.5,0.5,20,12,1,1,0,0,LOW,LOW,LOW,LOW
2009-06-05,England,Netherlands,Lord's,Netherlands,field,T20,2009,Netherlands,0,0,0.4,1.0,0.6,1.0,0.5,0.5,0.5,0.5,15,1,0,0,0,0,LOW,LOW,LOW,LOW
2009-06-06,New Zealand,Scotland,Kennington Oval,New Zealand,field,T20,2009,New Zealand,1,1,0.4210526315789473,0.3333333333333333,0.6,0.3333333333333333,0.5,0.5,0.5,0.5,19,3,0,0,0,0,LOW,LOW,LOW,LOW
2009-06-06,Australia,West Indies,Kennington Oval,Australia,bat,T20,2009,West Indies,0,1,0.5238095238095238,0.4444444444444444,0.4,0.6,0.0,1.0,0.5,0.5,21,9,1,1,0,2,LOW,LOW,LOW,LOW
2009-06-06,Bangladesh,India,Trent Bridge,India,bat,T20,2009,India,0,0,0.2222222222222222,0.6363636363636364,0.0,0.4,0.5,0.5,0.5,0.5,9,11,0,0,0,0,LOW,LOW,LOW,LOW
2009-06-07,Scotland,South Africa,Kennington Oval,Scotland,field,T20,2009,South Africa,0,1,0.25,0.5882352941176471,0.25,0.6,0.5,0.5,0.0,0.5,4,17,0,0,1,0,LOW,LOW,LOW,LOW
2009-06-07,England,Pakistan,Kennington Oval,Pakistan,field,T20,2009,England,1,0,0.375,0.8461538461538461,0.6,0.6,0.0,1.0,0.5,0.5,16,13,1,1,2,0,LOW,LOW,LOW,LOW
2009-06-08,Bangladesh,Ireland,Trent Bridge,Ireland,field,T20,2009,Ireland,0,0,0.2,1.0,0.0,1.0,0.5,0.5,0.0,0.5,10,1,0,0,1,0,LOW,LOW,LOW,LOW
2009-06-08,Australia,Sri Lanka,Trent Bridge,Sri Lanka,field,T20,2009,Sri Lanka,0,0,0.5,0.5454545454545454,0.2,0.4,1.0,0.0,0.5,0.5,22,11,1,1,0,0,LOW,LOW,LOW,LOW
2009-06-09,New Zealand,South Africa,Lord's,New Zealand,field,T20,2009,South Africa,0,1,0.45,0.6111111111111112,0.8,0.6,0.3333333333333333,0.6666666666666666,0.5,0.5,20,18,3,3,0,0,LOW,LOW,LOW,LOW
2009-06-09,Netherlands,Pakistan,Lord's,Pakistan,bat,T20,2009,Pakistan,0,0,1.0,0.7857142857142857,1.0,0.6,0.5,0.5,1.0,0.5,2,14,0,0,1,0,LOW,LOW,LOW,LOW
2009-06-10,India,Ireland,Trent Bridge,India,field,T20,2009,India,1,1,0.6666666666666666,1.0,0.4,1.0,0.5,0.5,1.0,1.0,12,2,0,0,1,1,LOW,LOW,LOW,LOW
2009-06-10,Sri Lanka,West Indies,Trent Bridge,West Indies,field,T20,2009,Sri Lanka,1,0,0.5833333333333334,0.5,0.4,0.6,0.5,0.5,1.0,0.5,12,10,0,0,1,0,LOW,LOW,LOW,LOW
2009-06-11,Ireland,New Zealand,Trent Bridge,Ireland,field,T20,2009,New Zealand,0,1,0.6666666666666666,0.4285714285714285,0.6666666666666666,0.6,0.5,0.5,0.5,0.5,3,21,0,0,2,0,LOW,LOW,LOW,LOW
2009-06-11,England,South Africa,Trent Bridge,England,bat,T20,2009,South Africa,0,1,0.4117647058823529,0.631578947368421,0.6,0.8,0.0,1.0,0.5,0.5,17,19,1,1,0,0,LOW,LOW,LOW,LOW
2009-06-12,India,West Indies,Lord's,India,bat,T20,2009,West Indies,0,1,0.6923076923076923,0.4545454545454545,0.6,0.6,0.5,0.5,0.5,0.5,13,11,0,0,0,0,LOW,LOW,LOW,LOW
2009-06-12,Pakistan,Sri Lanka,Lord's,Sri Lanka,bat,T20,2009,Sri Lanka,0,0,0.8,0.6153846153846154,0.6,0.6,0.6666666666666666,0.3333333333333333,1.0,0.5,15,13,3,3,1,0,LOW,LOW,LOW,LOW
2009-06-13,New Zealand,Pakistan,Kennington Oval,New Zealand,bat,T20,2009,Pakistan,0,1,0.4545454545454545,0.75,0.8,0.4,0.0,1.0,1.0,0.0,22,16,1,1,1,1,LOW,LOW,LOW,LOW
2009-06-13,South Africa,West Indies,Kennington Oval,West Indies,field,T20,2009,South Africa,1,0,0.65,0.5,1.0,0.6,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,20,12,3,3,1,3,LOW,LOW,LOW,LOW
2009-06-14,Ireland,Sri Lanka,Lord's,Sri Lanka,bat,T20,2009,Sri Lanka,0,0,0.5,0.6428571428571429,0.5,0.8,0.5,0.5,0.5,1.0,4,14,0,0,0,1,LOW,LOW,LOW,LOW
2009-06-14,England,India,Lord's,India,field,T20,2009,England,1,0,0.3888888888888889,0.6428571428571429,0.4,0.4,0.0,1.0,0.0,0.0,18,14,1,1,1,1,LOW,LOW,LOW,LOW
2009-06-15,England,West Indies,Kennington Oval,England,bat,T20,2009,West Indies,0,1,0.4210526315789473,0.4615384615384615,0.4,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,19,13,3,3,3,4,LOW,LOW,LOW,LOW
2009-06-15,Ireland,Pakistan,Kennington Oval,Pakistan,bat,T20,2009,Pakistan,0,0,0.4,0.7647058823529411,0.4,0.6,0.5,0.5,0.5,0.5,5,17,0,0,0,2,LOW,LOW,LOW,LOW
2009-06-16,New Zealand,Sri Lanka,Trent Bridge,Sri Lanka,bat,T20,2009,Sri Lanka,0,0,0.4347826086956521,0.6666666666666666,0.6,0.8,0.3333333333333333,0.6666666666666666,1.0,1.0,23,15,3,3,1,2,LOW,LOW,LOW,LOW
2009-06-16,India,South Africa,Trent Bridge,South Africa,bat,T20,2009,South Africa,0,0,0.6,0.6666666666666666,0.4,1.0,1.0,0.0,1.0,1.0,15,21,2,2,2,1,LOW,LOW,LOW,LOW
2009-06-18,Pakistan,South Africa,Trent Bridge,Pakistan,bat,T20,2009,Pakistan,1,1,0.7777777777777778,0.6818181818181818,0.6,1.0,0.5,0.5,0.5,1.0,18,22,0,0,0,2,LOW,LOW,LOW,LOW
2009-06-19,Sri Lanka,West Indies,Kennington Oval,West Indies,field,T20,2009,Sri Lanka,1,0,0.6875,0.5,1.0,0.6,1.0,0.0,0.5,0.6,16,14,1,1,0,5,LOW,LOW,LOW,MEDIUM
2009-06-21,Pakistan,Sri Lanka,Lord's,Sri Lanka,bat,T20,2009,Pakistan,1,0,0.7894736842105263,0.7058823529411765,0.8,1.0,0.5,0.5,0.5,1.0,19,17,4,4,2,2,LOW,LOW,LOW,LOW
2009-08-02,West Indies,Bangladesh,"Warner Park, Basseterre",Bangladesh,bat,T20,2009,West Indies,1,0,0.4666666666666667,0.1818181818181818,0.4,0.0,0.0,1.0,0.5,0.5,15,11,1,1,0,0,LOW,LOW,LOW,LOW
2009-08-12,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,T20,2009,Pakistan,0,0,0.6666666666666666,0.8,0.8,0.8,0.4,0.6,0.0,0.5,18,20,5,5,1,0,MEDIUM,MEDIUM,LOW,LOW
2009-09-02,Sri Lanka,New Zealand,R Premadasa Stadium,New Zealand,bat,T20,2009,New Zealand,0,0,0.631578947368421,0.4166666666666667,0.6,0.4,0.75,0.25,0.0,0.5,19,24,4,4,2,0,LOW,LOW,LOW,LOW
2009-09-04,Sri Lanka,New Zealand,R Premadasa Stadium,New Zealand,bat,T20,2009,New Zealand,0,0,0.6,0.44,0.4,0.4,0.6,0.4,0.0,1.0,20,25,5,5,3,1,MEDIUM,MEDIUM,LOW,LOW
2009-11-12,New Zealand,Pakistan,Dubai International Cricket Stadium,New Zealand,field,T20,2009/10,Pakistan,0,1,0.4615384615384615,0.8095238095238095,0.6,1.0,0.0,1.0,0.5,1.0,26,21,2,2,0,1,LOW,LOW,LOW,LOW
2009-11-13,New Zealand,Pakistan,Dubai International Cricket Stadium,Pakistan,bat,T20,2009/10,Pakistan,0,0,0.4444444444444444,0.8181818181818182,0.4,1.0,0.0,1.0,0.0,1.0,27,22,3,3,1,2,LOW,LOW,LOW,LOW
2009-11-13,South Africa,England,New Wanderers Stadium,South Africa,field,T20,2009/10,England,0,1,0.6521739130434783,0.4,0.8,0.4,1.0,0.0,0.75,0.5,23,20,2,2,8,0,LOW,LOW,MEDIUM,LOW
2009-11-15,South Africa,England,SuperSport Park,South Africa,bat,T20,2009/10,South Africa,1,1,0.625,0.4285714285714285,0.6,0.6,0.6666666666666666,0.3333333333333333,1.0,0.5,24,21,3,3,1,0,LOW,LOW,LOW,LOW
2009-12-09,India,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",India,field,T20,2009/10,Sri Lanka,0,1,0.5625,0.5714285714285714,0.4,0.2,1.0,0.0,0.5,0.5,16,21,1,1,0,0,LOW,LOW,LOW,LOW
2009-12-12,India,Sri Lanka,"Punjab Cricket Association Stadium, Mohali",Sri Lanka,bat,T20,2009/10,India,1,0,0.5294117647058824,0.5909090909090909,0.2,0.2,0.5,0.5,0.5,0.5,17,22,2,2,0,0,LOW,LOW,LOW,LOW
2010-02-03,New Zealand,Bangladesh,Seddon Park,Bangladesh,bat,T20,2009/10,New Zealand,1,0,0.4285714285714285,0.1666666666666666,0.4,0.0,0.5,0.5,1.0,0.5,28,12,0,0,1,0,LOW,LOW,LOW,LOW
2010-02-05,Australia,Pakistan,Melbourne Cricket Ground,Australia,bat,T20,2009/10,Australia,1,1,0.4782608695652174,0.8260869565217391,0.0,1.0,0.0,1.0,1.0,0.5,23,23,2,2,2,0,LOW,LOW,LOW,LOW
2010-02-09,Canada,Netherlands,Dubai International Cricket Stadium,Canada,bat,T20,2009/10,Netherlands,0,1,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0,3,0,0,0,0,LOW,LOW,LOW,LOW
2010-02-10,Canada,Kenya,Dubai International Cricket Stadium,Kenya,field,T20,2009/10,Kenya,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1,5,0,0,1,0,LOW,LOW,LOW,LOW
2010-02-11,Ireland,Scotland,Dubai International Cricket Stadium,Ireland,bat,T20,2009/10,Ireland,1,1,0.3333333333333333,0.2,0.2,0.2,0.5,0.5,0.5,0.5,6,5,0,0,0,0,LOW,LOW,LOW,LOW
2010-02-13,Ireland,Netherlands,Dubai International Cricket Stadium,Ireland,bat,T20,2009/10,Ireland,1,1,0.4285714285714285,0.75,0.2,0.75,0.5,0.5,1.0,1.0,7,4,0,0,1,1,LOW,LOW,LOW,LOW
2010-02-19,England,Pakistan,Dubai International Cricket Stadium,Pakistan,bat,T20,2009/10,England,1,0,0.4090909090909091,0.7916666666666666,0.4,0.8,0.5,0.5,0.5,1.0,22,24,2,2,0,3,LOW,LOW,LOW,LOW
2010-02-20,England,Pakistan,Dubai International Cricket Stadium,Pakistan,field,T20,2009/10,Pakistan,0,0,0.4347826086956521,0.76,0.6,0.6,0.6666666666666666,0.3333333333333333,1.0,0.75,23,25,3,3,1,4,LOW,LOW,LOW,LOW
2010-02-21,Australia,West Indies,Bellerive Oval,Australia,bat,T20,2009/10,Australia,1,1,0.5,0.5,0.2,0.6,0.0,1.0,0.5,0.5,24,16,2,2,0,0,LOW,LOW,LOW,LOW
2010-02-23,Australia,West Indies,Sydney Cricket Ground,West Indies,bat,T20,2009/10,Australia,1,0,0.52,0.4705882352941176,0.4,0.4,0.3333333333333333,0.6666666666666666,1.0,0.5,25,17,3,3,2,0,LOW,LOW,LOW,LOW
2010-02-26,New Zealand,Australia,Westpac Stadium,New Zealand,bat,T20,2009/10,Australia,0,1,0.4482758620689655,0.5384615384615384,0.6,0.6,0.0,1.0,0.5,0.5,29,26,3,3,2,0,LOW,LOW,LOW,LOW
2010-02-28,West Indies,Zimbabwe,"Queen's Park Oval, Port of Spain",Zimbabwe,bat,T20,2009/10,Zimbabwe,0,0,0.4444444444444444,0.5,0.4,0.5,0.5,0.5,1.0,0.5,18,2,0,0,1,0,LOW,LOW,LOW,LOW
2010-04-30,West Indies,Ireland,Providence Stadium,West Indies,bat,T20,2010,West Indies,1,1,0.4210526315789473,0.5,0.2,0.4,0.5,0.5,0.5,0.5,19,8,0,0,0,0,LOW,LOW,LOW,LOW
2010-04-30,New Zealand,Sri Lanka,Providence Stadium,Sri Lanka,bat,T20,2010,New Zealand,1,0,0.4333333333333333,0.5652173913043478,0.4,0.2,0.5,0.5,0.5,0.5,30,23,6,6,0,0,MEDIUM,MEDIUM,LOW,LOW
2010-05-01,Bangladesh,Pakistan,"Beausejour Stadium, Gros Islet",Pakistan,bat,T20,2010,Pakistan,0,0,0.1538461538461538,0.7692307692307693,0.0,0.6,0.0,1.0,0.5,0.5,13,26,3,3,0,0,LOW,LOW,LOW,LOW
2010-05-02,India,South Africa,"Beausejour Stadium, Gros Islet",South Africa,field,T20,2010,India,1,0,0.5555555555555556,0.64,0.2,0.6,0.6666666666666666,0.3333333333333333,0.5,0.5,18,25,3,3,0,0,LOW,LOW,LOW,LOW
2010-05-02,Australia,Pakistan,"Beausejour Stadium, Gros Islet",Australia,bat,T20,2010,Australia,1,1,0.5555555555555556,0.7777777777777778,0.8,0.6,0.3333333333333333,0.6666666666666666,0.5,1.0,27,27,3,3,0,1,LOW,LOW,LOW,LOW
2010-05-03,West Indies,England,Providence Stadium,West Indies,field,T20,2010,West Indies,1,1,0.45,0.4166666666666667,0.4,0.4,0.75,0.25,1.0,0.5,20,24,4,4,1,0,LOW,LOW,LOW,LOW
2010-05-03,Sri Lanka,Zimbabwe,Providence Stadium,Sri Lanka,bat,T20,2010,Sri Lanka,1,1,0.5416666666666666,0.6666666666666666,0.2,0.6666666666666666,0.5,0.5,0.0,0.5,24,3,0,0,1,0,LOW,LOW,LOW,LOW
2010-05-04,New Zealand,Zimbabwe,Providence Stadium,New Zealand,field,T20,2010,New Zealand,1,1,0.4516129032258064,0.5,0.4,0.5,0.5,0.5,1.0,0.0,31,4,0,0,1,1,LOW,LOW,LOW,LOW
2010-05-05,Australia,Bangladesh,"Kensington Oval, Bridgetown",Australia,bat,T20,2010,Australia,1,1,0.5714285714285714,0.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.5,28,14,1,1,1,0,LOW,LOW,LOW,LOW
2010-05-06,England,Pakistan,"Kensington Oval, Bridgetown",England,field,T20,2010,England,1,1,0.4,0.75,0.4,0.4,0.5,0.5,0.5,0.5,25,28,4,4,0,0,LOW,LOW,LOW,LOW
2010-05-06,New Zealand,South Africa,"Kensington Oval, Bridgetown",South Africa,bat,T20,2010,South Africa,0,0,0.46875,0.6153846153846154,0.6,0.4,0.25,0.75,0.5,0.5,32,26,4,4,0,0,LOW,LOW,LOW,LOW
2010-05-07,West Indies,Sri Lanka,"Kensington Oval, Bridgetown",Sri Lanka,bat,T20,2010,Sri Lanka,0,0,0.4761904761904761,0.56,0.4,0.4,0.0,1.0,1.0,0.5,21,25,2,2,1,0,LOW,LOW,LOW,LOW
2010-05-07,Australia,India,"Kensington Oval, Bridgetown",India,field,T20,2010,Australia,1,0,0.5862068965517241,0.5789473684210527,1.0,0.4,0.3333333333333333,0.6666666666666666,0.5,0.5,29,19,3,3,2,0,LOW,LOW,LOW,LOW
2010-05-08,New Zealand,Pakistan,"Kensington Oval, Bridgetown",Pakistan,field,T20,2010,New Zealand,1,0,0.4545454545454545,0.7241379310344828,0.6,0.4,0.0,1.0,0.0,0.0,33,29,4,4,1,1,LOW,LOW,LOW,LOW
2010-05-08,England,South Africa,"Kensington Oval, Bridgetown",England,bat,T20,2010,England,1,1,0.4230769230769231,0.6296296296296297,0.4,0.4,0.25,0.75,1.0,1.0,26,27,4,4,1,1,LOW,LOW,LOW,LOW
2010-05-09,Australia,Sri Lanka,"Kensington Oval, Bridgetown",Australia,bat,T20,2010,Australia,1,1,0.6,0.5769230769230769,1.0,0.6,0.5,0.5,0.6666666666666666,1.0,30,26,2,2,3,1,LOW,LOW,LOW,LOW
2010-05-09,West Indies,India,"Kensington Oval, Bridgetown",India,field,T20,2010,West Indies,1,0,0.4545454545454545,0.55,0.4,0.4,1.0,0.0,0.5,0.0,22,20,1,1,2,1,LOW,LOW,LOW,LOW
2010-05-10,England,New Zealand,"Beausejour Stadium, Gros Islet",New Zealand,bat,T20,2010,England,1,0,0.4444444444444444,0.4705882352941176,0.6,0.6,0.75,0.25,0.5,0.5,27,34,4,4,0,0,LOW,LOW,LOW,LOW
2010-05-10,Pakistan,South Africa,"Beausejour Stadium, Gros Islet",Pakistan,bat,T20,2010,Pakistan,1,1,0.7,0.6071428571428571,0.4,0.4,1.0,0.0,0.5,0.0,30,28,1,1,2,1,LOW,LOW,LOW,LOW
